Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1992","1992","tonnes","72","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1993","1993","tonnes","69","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1994","1994","tonnes","66","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1995","1995","tonnes","39","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1996","1996","tonnes","62","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1997","1997","tonnes","60","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1998","1998","tonnes","59","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","1999","1999","tonnes","58","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2000","2000","tonnes","58","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2001","2001","tonnes","57","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2002","2002","tonnes","57","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2003","2003","tonnes","56","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2004","2004","tonnes","55","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2005","2005","tonnes","55","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2006","2006","tonnes","56","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2007","2007","tonnes","56","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2008","2008","tonnes","40","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2009","2009","tonnes","66","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2010","2010","tonnes","104","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2011","2011","tonnes","20","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2012","2012","tonnes","51","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2013","2013","tonnes","51","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2014","2014","tonnes","44","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2015","2015","tonnes","56","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2016","2016","tonnes","52","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2017","2017","tonnes","59","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2018","2018","tonnes","70","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5510","Production","1182","Honey, natural","2019","2019","tonnes","57","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1961","1961","No","6500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1962","1962","No","6000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1963","1963","No","6200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1964","1964","No","6300","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1965","1965","No","6600","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1966","1966","No","6800","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1967","1967","No","6800","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1968","1968","No","7000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1969","1969","No","7200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1970","1970","No","7500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1971","1971","No","7800","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1972","1972","No","7800","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1973","1973","No","8000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1974","1974","No","8000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1975","1975","No","8000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1976","1976","No","8000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1977","1977","No","7400","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1978","1978","No","7209","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1979","1979","No","7200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1980","1980","No","7000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1981","1981","No","6800","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1982","1982","No","6200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1983","1983","No","5500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1984","1984","No","4910","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1985","1985","No","4700","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1986","1986","No","4160","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1987","1987","No","5000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1988","1988","No","4807","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1989","1989","No","6000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1990","1990","No","6200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1991","1991","No","5500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1992","1992","No","5000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1993","1993","No","4000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1994","1994","No","2500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1995","1995","No","2000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1996","1996","No","2000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1997","1997","No","2000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1998","1998","No","2000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","1999","1999","No","2000","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2000","2000","No","2050","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2001","2001","No","2100","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2002","2002","No","2150","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2003","2003","No","2200","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2004","2004","No","2250","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2005","2005","No","2250","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2006","2006","No","2250","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2007","2007","No","2250","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2008","2008","No","2300","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2009","2009","No","2300","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2010","2010","No","2330","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2011","2011","No","4200","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2012","2012","No","2500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2013","2013","No","2500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2014","2014","No","2500","F","FAO estimate"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2015","2015","No","3787","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2016","2016","No","5093","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2017","2017","No","5435","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2018","2018","No","7760","","Official data"
"QCL","Crops and livestock products","220","Trinidad and Tobago","5314","Prod Popultn","1182","Honey, natural","2019","2019","No","9083","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1961","1961","hg","53","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1962","1962","hg","48","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1963","1963","hg","47","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1964","1964","hg","46","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1965","1965","hg","46","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1966","1966","hg","46","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1967","1967","hg","45","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1968","1968","hg","42","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1969","1969","hg","45","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1970","1970","hg","44","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1971","1971","hg","46","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1972","1972","hg","48","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1973","1973","hg","57","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1974","1974","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1975","1975","hg","61","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1976","1976","hg","66","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1977","1977","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1978","1978","hg","72","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1979","1979","hg","82","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1980","1980","hg","83","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1981","1981","hg","88","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1982","1982","hg","90","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1983","1983","hg","94","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1984","1984","hg","93","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1985","1985","hg","91","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1986","1986","hg","93","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1987","1987","hg","93","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1988","1988","hg","86","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1989","1989","hg","78","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1990","1990","hg","80","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1991","1991","hg","83","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1992","1992","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1993","1993","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1994","1994","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1995","1995","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1996","1996","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1997","1997","hg","86","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1998","1998","hg","92","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","1999","1999","hg","96","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2000","2000","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2001","2001","hg","84","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2002","2002","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2003","2003","hg","86","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2004","2004","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2005","2005","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2006","2006","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2007","2007","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2008","2008","hg","77","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2009","2009","hg","85","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2010","2010","hg","39","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2011","2011","hg","51","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2012","2012","hg","51","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2013","2013","hg","52","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2014","2014","hg","36","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2015","2015","hg","53","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2016","2016","hg","53","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2017","2017","hg","53","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2018","2018","hg","52","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5422","Yield","1182","Honey, natural","2019","2019","hg","52","Fc","Calculated data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1961","1961","tonnes","240","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1962","1962","tonnes","220","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1963","1963","tonnes","220","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1964","1964","tonnes","220","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1965","1965","tonnes","220","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1966","1966","tonnes","220","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1967","1967","tonnes","220","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1968","1968","tonnes","210","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1969","1969","tonnes","220","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1970","1970","tonnes","220","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1971","1971","tonnes","230","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1972","1972","tonnes","250","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1973","1973","tonnes","300","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1974","1974","tonnes","350","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1975","1975","tonnes","350","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1976","1976","tonnes","400","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1977","1977","tonnes","400","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1978","1978","tonnes","500","*","Unofficial figure"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1979","1979","tonnes","600","*","Unofficial figure"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1980","1980","tonnes","620","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1981","1981","tonnes","700","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1982","1982","tonnes","750","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1983","1983","tonnes","800","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1984","1984","tonnes","800","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1985","1985","tonnes","800","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1986","1986","tonnes","850","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1987","1987","tonnes","900","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1988","1988","tonnes","863","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1989","1989","tonnes","923","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1990","1990","tonnes","990","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1991","1991","tonnes","1058","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1992","1992","tonnes","1120","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1993","1993","tonnes","1400","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1994","1994","tonnes","1700","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1995","1995","tonnes","2000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1996","1996","tonnes","2300","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1997","1997","tonnes","2200","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1998","1998","tonnes","2253","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","1999","1999","tonnes","2343","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2000","2000","tonnes","2500","*","Unofficial figure"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2001","2001","tonnes","2543","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2002","2002","tonnes","2667","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2003","2003","tonnes","2711","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2004","2004","tonnes","3000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2005","2005","tonnes","3650","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2006","2006","tonnes","4100","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2007","2007","tonnes","4060","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2008","2008","tonnes","3607","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2009","2009","tonnes","4700","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2010","2010","tonnes","2001","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2011","2011","tonnes","3000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2012","2012","tonnes","3000","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2013","2013","tonnes","3050","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2014","2014","tonnes","2120","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2015","2015","tonnes","3300","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2016","2016","tonnes","3529","","Official data"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2017","2017","tonnes","3550","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2018","2018","tonnes","3579","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5510","Production","1182","Honey, natural","2019","2019","tonnes","3690","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1961","1961","No","45000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1962","1962","No","46000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1963","1963","No","47000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1964","1964","No","47800","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1965","1965","No","48000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1966","1966","No","48000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1967","1967","No","49000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1968","1968","No","50000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1969","1969","No","49000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1970","1970","No","50000","F","FAO estimate"
"QCL","Crops and livestock products","222","Tunisia","5314","Prod Popultn","1182","Honey, natural","1971","1971","No","50000","F","FAO estimate"
